steam_id,review_id,review_text,voted_up,playtime_recorded,playtime_last_2W,timestamp_created,early_access,votes_helpful,votes_funny,comments_count_in_review
76561199216196891,185431475,slow update,False,50942,3330,1736682579,False,0,0,0
76561199479347040,185423243,"говно для даунов

",False,61520,0,1736673014,False,0,0,0
76561198372612647,185420447,asd,False,121405,913,1736670461,False,0,0,0
76561198928752286,185419851,very bad,False,82898,787,1736669597,False,0,0,0
76561198262936496,185416064,LOL >,False,11,0,1736664649,False,0,0,0
76561197963197448,185413194,Valve seems to have given up on balanced matchmaking. Cannot recommend at the moment until they fix it.,False,41054,0,1736660994,False,0,0,0
76561198371743890,185412370,it's dota,False,3026,223,1736659955,False,0,0,0
76561199185857827,185411773,"the company love to see me lose matches, they keep give me idiots players with me or play against cheaters.

no solving for these problems. Valve just watch it and like it",False,29898,1154,1736659248,False,0,0,0
76561198324226071,185406299,i hate this game,False,583,0,1736652746,False,2,0,0
76561199633713549,185404930,SMURFS,False,1356,175,1736651140,False,1,0,0
76561198930519308,185400458,"все что можно завалил из за доты
",False,136957,2897,1736646229,False,0,0,0
76561199234153766,185397975,don't play this game!,False,101106,230,1736643265,False,0,0,0
76561197968297297,185393695,many lifesteal not much wow,False,1111,0,1736638688,False,0,0,0
76561199039789661,185392182,"good game, garbage players",False,44918,0,1736637199,False,0,0,0
76561199215671257,185391498,govno,False,4844,1098,1736636539,False,1,0,0
76561198186588461,185390733,ceva demonic,False,53,0,1736635855,False,0,0,0
76561198871415183,185390122,toxic game,False,58290,1801,1736635289,False,0,0,0
76561199013023552,185387033,absolutely trash wouldnt even bother installing might as well just run it down mid on ignite heal garen with comet,False,11,0,1736632562,False,0,0,0
76561199079601411,185386485,Где пиво и zxc,False,12840,5638,1736632098,False,0,0,0
76561198355771834,185385087,"You don`t have to pay for this game, but each match you`re paying with your sanity. And why the last game is always 70 min +?",False,142645,0,1736630880,False,0,0,0
76561198094987262,185370620,"The game is now broken. Terrible UI/UX design, broken features, bad balance. It begun OK and it is deteriorating ever since",False,219733,4081,1736619303,False,4,0,0
76561197987966801,185365609,ЕБАННОЕ ГОВНО ДЛЯ ИДИОТОВ У КОТОРЫХ ПРОБЛЕМЫ С ГОЛОВОЙ ДАЖЕ НЕ ПРОБУЙТЕ НАЧИНАТЬ И УЧИТЬСЯ ИГРАТЬ В ЭТУ ХУЙНЮ,False,345362,0,1736615516,False,0,0,0
76561198859941389,185354037,"1 катка 10 даунов, хуже игры не найти",False,86930,1664,1736606334,False,0,0,0
76561198405001565,185349830,Cancer don't play,False,273371,5556,1736602977,False,0,0,0
76561199492452151,185343801,"this fucking game,, many bug.. i uninstall this shit game...",False,48893,0,1736597647,False,0,0,0
76561198136583963,185332894,too toxic,False,369335,2752,1736586328,False,1,0,0
76561199058093520,185331609,after 1600hours climbing to archon from guardian then dropping back to guardian i would like to say NOOB TEAM,False,97846,0,1736584790,False,0,0,0
76561198061309469,185331366,can't chat in game,False,278927,2147,1736584483,False,0,0,0
76561199498455221,185324119,You will die in a house fire,False,987,0,1736575445,False,0,1,0
76561198091971010,185322004,Good luck,False,364342,0,1736572964,False,1,0,0
76561198129553089,185313742,community is so toxic,False,38818,472,1736565775,False,0,0,0
76561198117548688,185311945,last 1 monts is i cant play i cant run my dota,False,141314,1187,1736563732,False,0,0,0
76561198170938619,185310772,despair > despacito,False,332475,5198,1736562436,False,0,0,1
76561198407877690,185297999,dont,False,84412,4519,1736549141,False,0,0,0
76561197999424615,185297693,"The game itself is fun but community is terrible and toxic. Matchmaking is I think the worst part, numbers are not everything. You would think they would have better algorithms",False,407245,3037,1736548898,False,0,0,0
76561198067139822,185290069,just uninstall it,False,143604,1482,1736542388,False,0,0,0
76561198873862735,185288331,ГОВНО,False,4185,222,1736540951,False,0,0,0
76561199684148204,185287954,"Зашел в доту минус родители минус настроение минус почка минус зарплата хочу повеситься, роскомнадзор сделать, но игра для интеллектуалов. советую для тех кто готов к суициду",False,750,64,1736540632,False,0,0,0
76561198025825890,185283802,"Dota2 is a time sink. A never ending one. If you want to do something  productive with your life, do not play this game.",False,38666,276,1736537286,False,0,0,0
76561198304597082,185270385,bad game,False,37090,1998,1736526520,False,0,0,2
76561198040019803,185269196,Shit Game,False,44910,0,1736525610,False,0,0,0
76561199568734913,185265635,Шанс спавна отчима увеличивается на 10000000000000%,False,1513,689,1736522763,False,0,0,0
76561198219806160,185264070,Would not recommend. Toxic people and trolls,False,162356,207,1736521478,False,0,0,0
76561198354711152,185264008,brein pain,False,32461,117,1736521425,False,0,0,0
76561198188144263,185262923,wasting time.,False,706404,7024,1736520495,False,0,0,0
76561198389293359,185262419,Topson makes veno jungle video everyone in your games for 100 games will play veno jungle and you will lose... summarizing this game in one sentence.,False,40872,61,1736520072,False,0,0,0
76561198034475003,185257616,Don't play this game...,False,323846,1099,1736515805,False,0,0,0
76561199144172597,185257207,Пиздец какой-то,False,3795,0,1736515400,False,0,0,0
76561198077551009,185256323,comunidade tóxica.,False,4359,0,1736514553,False,1,0,0
76561199807369494,185253495,a,False,62,0,1736511653,False,0,0,0
76561198061724950,185252895,"Please dont start
",False,728513,2733,1736510988,False,2,1,0
76561199248383124,185250825,no unfair system because my teammate afk and reconnect for 2 minutes left,False,47610,2383,1736508588,False,0,1,0
76561199005984186,185246258,"its not ok any more
",False,121544,1277,1736503015,False,0,0,0
76561199590328833,185243683,always having updaye and having hard time updating it always update queued i am using mac,False,6015,757,1736499581,False,0,0,0
76561199783407104,185232626,Помойка ебаная,False,475,0,1736487463,False,0,0,0
76561199075909270,185231916,this game is literally just league of legends but worse,False,8,0,1736486419,False,0,0,0
76561198151158824,185224566,"this game suck, many people throwing game by go jg lv 1, less dead count and not getting report.
but the support player defending the tower alone get killed alot , getting report and when we scold the thrower, we get muted n more punish. trash system",False,227842,160,1736476051,False,0,0,0
76561199212042838,185224490,"Too much toxic people, too much racism. Is not fun anymore.
Too much smurfs, account buyers, boosters, griefers, toxic behavior, toxic chat.
They offend the country you were born.Worst game ever for any human being no regardless of age.
DO SOMETHING ABOUT IT VALVE!",False,144867,3328,1736475948,False,1,0,1
76561198054259927,185219661,Fights can end so quickly before you have a chance to do anything because of silence and stun.  Silence can last seemingly forever; meaning you can't use a single skill for 3+ seconds which is easily enough time for you to be killed.,False,442,0,1736469686,False,0,0,0
76561198075289689,185217764,"Incredible TOXIC and devs do nothing to prevent certain things from happening. Actual players destroying items, griefing, ruining other people's experience and Valve doesn't care to take action and ban these players.",False,813229,7016,1736467216,False,0,0,0
76561198260824002,185216576,"dog shit game
",False,214354,3781,1736465795,False,0,0,3
76561198321076367,185215113,don't waste your life on this who shet game,False,122829,0,1736463908,False,0,0,0
76561197970433519,185212236,trash lol ftw,False,901,0,1736460581,False,0,0,0
76561199162938573,185212045,"the worst game in the whole world/universe

just don't play it",False,51242,352,1736460342,False,0,0,0
76561198053755977,185201668,video game for geniuses,False,691,0,1736449428,False,0,0,0
76561198084770454,185201626,Good game. Bad player,False,227312,831,1736449387,False,0,0,0
76561198430827609,185199623,Better not addicted  </3,False,82400,1133,1736447356,False,0,0,0
76561199164415686,185196776,Its not beginner friendly. I spend too much time looking for the right items. Game time length is too much,False,213,0,1736444497,False,0,0,0
76561198350369168,185194878,rubbish game,False,205204,1580,1736442695,False,0,0,0
76561198132995813,185194865,we stopped receiving communications from the remote host,False,75690,0,1736442683,False,0,0,0
76561198304765741,185191816,bad game,False,283826,2643,1736439584,False,1,0,0
76561199120373493,185190021,adasdcxx,False,60957,3238,1736437792,False,0,0,0
76561198312580471,185189546,Recommended!,False,155045,58,1736437352,False,0,0,0
76561199022899875,185178137,"whenever I play the game at SEA and Japan server I always have high packet loss even if my ping is 60 below even if I have fast internet, I think they just need to fix their server.",False,51721,193,1736425285,False,0,0,0
76561198165022923,185174370,"I've been playing Dota for so many years, and it has changed. So many account buyers are not getting banned. The matchmaking is terrible.",False,416698,483,1736420512,False,0,0,0
76561198084938489,185169536,"Great game, but playing with people makes results in a miserable experience",False,202161,4917,1736413371,False,0,0,0
76561199784122135,185169028,Пуджа банят,False,24478,2029,1736412564,False,0,0,0
76561199469633059,185168305,Uusuhshh,False,3680,49,1736411389,False,0,0,0
76561198099493293,185156349,"Not a funny game, not even after 1381 hours.",False,84520,805,1736393302,False,1,0,0
76561198143305096,185155739,not a balanced game!,False,76208,1,1736392553,False,1,0,0
76561198360059361,185149366,THE MATCHMAKING SO SUCKS. HOW CAN IN MY TEAM GOT A NEW PLAYER AND THEN THE ENEMY'S TEAM ALWAYS GOT A BETTER PLAYER ? CAN U EXPLAIN THAT SHIT ? JUST FIX THIS GODDAMN MATCHMAKING !,False,10339,1793,1736384409,False,0,0,0
76561198240897242,185145894,not fun,False,7201,0,1736380009,False,0,0,0
76561198407923625,185142917,piece of shit,False,298100,2166,1736376559,False,4,0,0
76561198327336849,185137724,Worst RTS ever! You can't even biuld in this game (WTF)! Don't recommend.,False,20301,0,1736370868,False,1,0,0
76561197983111609,185135686,"This game doesnt allow you to have fun or play it like you deserve. Instead, this game force you to suffer every time when you start feeling good. You have win streak? So you will get lose streak after that, in the worst way possible. They dont care how you play, they will just give you teammates so toxic and stupid, so you will have no other way than lose game just because of team full of bad people. Dota's matchmaking is best example of perfect anti-human game design. Developers only need right numbers on the screen, they dont see how players suffer from their ""50% win"" game mechanics. Dont play this game, because this game are being made by menatlly limited anti social people for kids with shitty life.  Dont ever try to play this game. It has so good gameplay, but totally destroyed by imbecile matchmaking system.

PS they also doesnt respect your item collection. You could buy some ultra rare items in shop, but 2-3 years later they will just give away this item for free to everyone. Developers doesnt have a little respect to players.",False,560136,1418,1736368719,False,88,28,9
76561199111810960,185134091,"The game is horrid, my friends and I needed to hop on league after that match to cleanse our soul.",False,31,0,1736367149,False,0,2,0
76561199076530421,185133906,"This feels like I'am on antidepressants I don't get as upset as league but also i don't get the adrenaline rush i do from league , past that it just feels eerie as if i am getting my soul sucked out, the visuals are also ugly and confusing as shit.",False,164,0,1736366979,False,0,1,0
76561199585640119,185127762,my item vanish!,False,16734,0,1736361279,False,0,0,0
76561198191977677,185116414,"God I hate this game, jumping out my window and getting anally pounded by dogs is better than this hell.",False,11147,0,1736351508,False,0,0,0
76561199151728254,185116267,"Playing this game gives you
AIDS
HIV
SYPHILIS
EBOLA
BUBONIC PLAGUE
every virus,bacteria, diesease in the world",False,161551,118,1736351381,False,0,0,0
76561198999979705,185115575,"i dont know but the idea of spleen sweeper  pathway is way beyond logic , whoever came up with that stupid idea must've worked in pizza delivering before 
so the idea is this and the hint is so Fu******************* up ( You Know ) , they say alright there is field which surrounded by mines and that 2 thing says HEY THE FIELD YOU SEE ARE SURROUNDED BY MINES!!!!!!
 A HINT ?!!! Is that a hint ?? we f**** know its surrounded by mines but how we know which one ?!!!
should we call nostradamus to predict which one is bombed !!!!???
JESUS.",False,122239,3704,1736350821,False,0,0,0
76561198008785924,185115194,"Game appears to be worth playing if you have been playing for a long time. Not a good game to get into as a beginner. 
Surprisingly long que times for how populated it is, even with all modes and multiple regions enabled.
Rounds seem like they snowball worse than league.
Not without it's charm there are lots of characters to choose from.",False,412,0,1736350521,False,0,0,0
76561198170252713,185112100,toxic on sea server,False,198253,3006,1736348608,False,0,0,0
76561197997732289,185094751,addictive,False,60936,1621,1736332071,False,3,0,0
76561199571729322,185087903,venom,False,1185,0,1736325237,False,1,0,0
76561199528592337,185084295,В игре есть женщины,False,11300,974,1736320510,False,0,0,0
76561199501544100,185082117,,False,379,0,1736317596,False,0,0,5
76561198188086897,185081235,dog play,False,498169,5084,1736316462,False,0,0,0
76561198062142120,185069917,toxic peruvian people play this game. Sucks,False,206308,43,1736303608,False,0,0,0
76561198335749522,185068888,bad game toxic,False,144127,1140,1736302485,False,0,0,0
76561198079940099,185068646,El sistema de baneo del juego no es suficiente para castigar a los malos jugadores,False,483933,2366,1736302222,False,0,0,0
76561198076774662,185066966,"If you ever feel like you're in a place in your life where you couldn't be more miserable; remember,

You could be playing Dota 2.
",False,74,0,1736300551,False,0,0,0
76561198929189445,185064072,"-Pretty complicated+ so much skill diffrence around players,

 Its a 

""I dont know anything, I will try to learn the game, OH but get one shotted by everything, stunned by everything and just get flamed by others"" 

kind of game.(league of legends is also like that but learning is easy)


-The mechanics also are really ugly and hard to use. For example you have to press space twice( when you let go it you have to quick press double time again) and hold it so your character so the screen is centered while pressing keyboard buttons to use abilities than items for numbers and moving your mouse so you can do Attack Damage. 

-Why does every character have to do attack damage while you can just use abilities? I dont understand. 

-I loved Muerte it looked really cool, with that I have to bring it half of the characters look like it has been taken from a Dungeons and dragons book. the character names are pretty much basic like ORC HUNTER or WIZARD or DEAD KING. Like bro, couldnt you guys find creative names while having this much complicated usage of items and controls?

-It wants me to pick more than one character and play like its a Civilization 4 game (BUT 100000000 TIMES MORE STUFF GOING ON LIVE ON YOUR SCREEN) so you might get epilepsy or something.

-screen is so small to see stuff around you.

-I dont understand the logic of vision in this game, why do I have to break some trees so I can get vision?

-I tried it once before I did like it on playing against bots but playing against people that have thousands of hours in this game? NO. I want new people like me.

I would recommend playing league of legends instead of this. 

If you are a fan of moba, there you will learn it very easily. The community also have beautifull people that carries the game like Druttut and Zwag for you to chill and watch fun things.
 And there is bad people there too but at least its unlike this game you can have some fun messing around. For my 3rd game I got 30 minute of ban in leauge that happens after like billion time of you leaving the game. 30 MINUTES BAN like, what do you mean?? 
I DONT EVEN UNDERSTAND THE GAME?!",False,179,0,1736297520,False,1,0,0
76561199116565837,185061288,крутая игрушка очень понравилась,False,226697,142,1736294693,False,0,0,0
76561198981984914,185054186,"That's such a kind of masochism to play with russian players even on EU servers.
Can't do this anymore without  Ukrainian server.",False,252682,876,1736287152,False,1,0,0
76561198364286467,185052940,this game is so @ss,False,55,0,1736286036,False,0,0,0
76561199522635279,185049388,very toxic community,False,22402,3,1736282916,False,1,0,0
76561198998369415,185045289,huinea,False,206,0,1736279459,False,0,0,0
76561198144285430,185040196,not equal drafts for ranked matches,False,337808,473,1736275173,False,0,0,0
76561198156365952,185037851,waste of time,False,136067,1253,1736273213,False,0,0,0
76561198974301127,185037848,"Get a life, play better games. This is not it.",False,130412,141,1736273211,False,0,0,0
76561199235926348,185037071,hujnja,False,18450,370,1736272573,False,1,0,0
76561198074917072,185025700,"Simply no, dont play it",False,48967,413,1736263178,False,2,0,0
76561198210607069,185021789,OMG DONT DOTA 2 BAD FOR HEALTH TOO MUCH TOXIC PLAYERS,False,202160,0,1736259817,False,2,0,0
76561199019677676,185017404,Don’t play this game. It is worst than drugs,False,248388,0,1736255775,False,1,0,0
76561198812568928,185015972,Dont Play Dota Get A life,False,150785,105,1736254360,False,0,0,0
76561198076010928,185010838,ITS ALRIGHT I GUESS,False,326441,1490,1736248564,False,0,0,0
76561198425146668,184997228,I will never play this game this is shit,False,166977,163,1736234276,False,0,0,0
76561198065075752,184995699,Dead game only played by the same people from years ago. Also broken matchmaking. Impossible to teach new players to try it.,False,155714,3868,1736231794,False,0,0,0
76561199527095043,184994698,when you play this shit it does not have back u must play it and enjoy your game,False,31047,1197,1736230270,False,0,0,0
76561198098079927,184989542,you will grow hatred towards Peruvians,False,141444,1896,1736223187,False,0,0,2
76561198095959677,184985306,The matchmaking is garbage,False,446348,653,1736217998,False,1,0,0
76561198101377593,184984094,racist player the developer valve also pretty racist often to muslim dont play if u want to find enjoying positive comminity its for sweaty depression people,False,44361,691,1736216623,False,0,0,0
76561199072684224,184980725,"с лавки не падает ничо хуйня ивент
",False,10116,0,1736212912,False,0,0,0
76561198296362503,184972205,dont waste ur time pls,False,147913,912,1736204278,False,0,0,0
76561199111062458,184963026,"its LOL lite version basically 
",False,41764,2980,1736196527,False,0,1,0
76561198028837760,184956606,!,False,534703,2944,1736191718,False,1,0,0
76561199122149848,184956412,"Когда будет кнопка сдаться?
",False,4317,133,1736191588,False,0,0,0
76561198307316263,184950402,"I wanted to play and it disconnects me. my internet is good, i reinstalled steam and dota 2. i read on the internet it's a bug. tha nk you for good old days, but i had it with disconnects",False,51938,0,1736187214,False,0,0,0
76561199481532938,184949144,Я ЕБАНЫЙ НЕГР ЧЛЕЕЕН,False,610,0,1736186279,False,1,0,0
76561198389926420,184925237,"game plagiat ml 
",False,19959,0,1736167487,False,1,1,0
76561198121960980,184922278,"I can't in good faith recommend this game. It's too good, too strategic, too addicting. If you wan't to be chronically online for the rest of your life play Dota, otherwise you should play worse games.

Oh and the community is horrific.",False,409567,0,1736164767,False,0,0,0
76561199614575885,184918878,"Игра спустя двух минут не запустилась
10/10 Dota 2 не отвечает",False,5,0,1736161039,False,1,0,0
76561198067616449,184912472,"Just, no.",False,276764,0,1736157662,False,0,0,0
76561199098757092,184912084,i don't know why this is so popular,False,100,0,1736157132,False,0,0,0
76561198273552987,184911217,IDK  MAN,False,183569,7208,1736155885,False,0,0,0
76561199748899811,184899742,"Don't ever play this crap! The game will take away a lot of your time and money (if you have any). You never decide whether you win or not, for you it does it for the system of selection of games, the dumbest that is in online games. Wasted time, wasted nerves. 0 pleasure from the game. If you play the rating you will throw a bunch of reports, you will play in low priority. It is impossible to rise in the ranking, either boosters or the system of selection of games will take away your mood and time. I deleted this crap after I maxed out trying to win in 13 games and lost all of them, in a row. No updates, all updates are just another case of junk. NEVER PLAY THIS CRAP! IF YOU CAME TO READ RECOMMENDATIONS THIS IS FOR YOU! NO ONE WILL GIVE YOU YOUR NERVES BACK!",False,28354,3832,1736139256,False,1,0,0
76561199051980082,184894529,Heroes of newerth was better,False,202,0,1736132881,False,0,0,0
76561198055710560,184890690,"I have newborn. Decided to play one game and I noticed that he added me on steam, asking me where i've been.",False,20887,0,1736128652,False,0,0,0
76561198320800943,184881989,"Pretty boring I don't see why people like it. When I win I'm bored, when I lose I'm bored.",False,176,0,1736119517,False,1,0,0
76561199141337673,184881620,игра не плохая!😀😀😀😀🤑🤑🤑🤑,False,1183,0,1736119175,False,0,0,0
76561198186368041,184881599,I hate it.,False,35078,587,1736119150,False,1,0,0
76561198079165920,184873849,"How fucked is your matchmaking that I get people with 200 games played but I have 8k games played???????
",False,707287,1426,1736112444,False,1,1,0
76561199059639948,184870401,not recommended for new people without smurf's to boost them cuz the game is mainly about boosters boosting low ranks and u cant play a goddamn game without having a smurf in front of u so fucking annoying that someone that cant play hires a top ranker to carry him :l,False,33207,520,1736110103,False,0,0,0
76561198022256662,184868173,"This game is awful, its toxic, the skill floor of this game is a mountain cliff, and the skill ceiling is infinite.
I've played this game for 11k hours and i've never actually learned how to play it because i've only played support.

It's overly complicated, it's the game that is affected by skill inflation the most, its ruthless, its insanely toxic, and i regret every second i wasted on this game. No matter how much Valve tries to ease the skill floor with a bunch of QoL such as showing wards vision range or showing crowd control bars on enemies, this game will always be dota, and dota is for people that hate themselves and brings the worst in people.

If you are a new player, this game is impenetrable. Expect to lose the game in 15 minutes, and wait another 30 minutes by watching your base slowly crumpling, and getting fountain farmed to oblivion.

it's not fun to stomp, its not fun to get stomped, and it has e-sports mentality all over it, it is the most tryhard game in the market, Stay the heck away from this ruthless sweatland game. You have been warned.",False,672975,0,1736108785,False,209,71,36
76561198287780631,184849917,alot of toxic and smurf death game soon,False,214736,5078,1736094948,False,0,0,0
76561199015832287,184843489,мне нравится,False,65341,3221,1736090378,False,1,0,0
76561199477657082,184841629,мамыпапынет,False,36666,462,1736089023,False,0,0,0
76561197960296414,184833712,"Used to be good, became bad.",False,93544,0,1736082732,False,0,0,0
76561198009475004,184832452,"Game itself is 10/10, matchmaking is -1/10. a random retarded kid could pick randomly better then the dota. smurfs also annoing. almost in every match there is a guy or 2 with 0lvl steam accounts with 2 friends and goes 30-0 and wins basicly the whole match...",False,31373,6978,1736081643,False,0,0,0
76561198206007696,184827187,Dogshit,False,2765,0,1736076757,False,0,0,0
76561198262152292,184824267,Noob,False,81012,178,1736073753,False,0,0,0
76561199648129396,184812336,"smurf everywhere, irl trash slay in the low rank game",False,2188,0,1736060386,False,0,0,1
76561198145665096,184806446,Very frustrating setup playing solo where Valve will give you only few days of good team mates and more days of bad team mates which makes you feel that you're wasting so much of your time trying to rank up.,False,294356,1424,1736053929,False,0,0,0
76561199562443024,184801023,"the penalty system is flawed. I was penalized and was not allowed to play for four hours, when the game ended abruptly because all my opponents left the game. Such BULLSHIT! I was not the one who disconnected to the game! it was the other team!!!! Worse, there is no option to contest the suspension! No wonder many are switching to other games. Fuck You!",False,20517,2156,1736048251,False,0,0,0
76561197998891540,184799474,"This game is toxic and if you play, you should consider going to therapy.",False,36257,0,1736046788,False,1,0,0
76561199058330049,184798606,no because you will addicted to this game,False,63646,1223,1736045942,False,0,0,0
76561198425750532,184794441,"Fix low elo its plagued full of smurfs, trolls and griefers. its making me toxic and its unfair, today alone 8 games in a row vsing smurfs or i had trolls griefing their role. where is the fairness in ranked",False,189783,15439,1736041766,False,1,0,0
76561198364470458,184784820,"Мне не нравится, семья отвернулась от меня после данной игры, я плачу каждый день, пожалуйста, хватит в нее играть!!!",False,274564,3113,1736032538,False,0,0,0
76561198001679188,184784020,"Good game, very fun. But the match making is broken. It is very hard to get out of lower rank pools. Especially as you're constantly paired with players who refuse to perform their position duties. Majority of the games I have played over the years have either been:

a. your team completely dominates the enemy because 1-2 of their players perform very poorly compared to the other enemy team members.

b. your team gets dominated because 1-2 of your teammates perform poorly.

Overall around 5-10% of the games are evenly matched and are actually really, really fun no matter the end result - win or lose. The other 10-20% are good, but the rest are sort of boring and repetitive, simply because it's either option (a) or (b). 

I would not recommend this game to anyone because it is super competitive, but the satisfaction is negligible.",False,162741,0,1736031861,False,0,0,0
76561199570596443,184783884,"очень легкая игра для новичкев. рекомендую союзники добрые и понимающие, всегда подскажут",False,8264,1850,1736031745,False,1,1,0
76561199486060643,184779375,клинкз пидараZZZ ебаный,False,7424,861,1736028059,False,0,1,0
76561198191045228,184774253,trash game full of smurfs,False,42143,3799,1736024038,False,0,0,0
76561198015681391,184773244,Disgrace of all game development community.,False,447623,628,1736023303,False,0,0,0
76561198953643572,184773231,"Thank you for killing the game, not only have you made it completely team-based since 2016, and if you have freaks playing with you on the same team who feed your opponents, then there is no way you can win. So is the new behavior system, which has recently caused many streamers and bloggers to simply leave the game, which I did the same.
You guys really need to make either separate VIP server status for players who are understand the game, or remove the 50 percent system, we all know that in a match with you (if you won the last game with a good kda) throws beaten degenerates so that you supposedly ""help them better understand the game"" or something. It would be better if such people fight each other as in low priority matches.

uninstal, ty.",False,62905,0,1736023292,False,0,0,0
76561198860547590,184767170,bad league clone,False,13,0,1736018691,False,0,0,0
76561198079469066,184765537,"When a match feels fair and balanced with competent players on both sides? Can be super fun!

Unfortunately that is about 5% of matches, in casual games 45% of the time you're stomping the enemy team because 1 or 2 of their team are too busy drooling to use a keyboard, and 50% of the time 1 or 2 people on your team are too busy trying to breathe and use a keyboard at the same time so can't play like a human. It honestly feels like half the playerbase of this game have bricks where their brains should be, and the other half are Russain no life players that spam slurs at you. 

I personally wouldn't recommend it. If all 10 people give it there best a fun game can be had here! But when even one person just doesnt try or is brain dead stupid, it really drags down the next 40-60 minutes of your life per game and its just not worth it for your mental health.",False,16235,0,1736017408,False,0,0,0
76561198072257662,184764979,"To begin with - the game itself is great. All aspects of it.
BUT
This is the worst community I've encountered, ever. 8 out of 10 games are filled with toxicity, swearing, blaming. And do mind, I'm hovering between 9.5k and 10.5k behavior score, matching only with other ""high behavior"" score players.",False,67796,1183,1736016968,False,1,0,0
76561197962707595,184759564,pure aids,False,194957,0,1736012838,False,0,0,0
76561198417311651,184749658,Do not destroy your life,False,333269,2291,1736005793,False,1,0,0
76561198146167768,184732887,Don't recommend to anyone,False,8,0,1735993109,False,4,0,0
76561198119471112,184732095,nerd game fr sucks just like any other MOBA ever made,False,76,0,1735992356,False,0,0,0
76561198048998749,184726909,Addictive,False,314836,1395,1735987287,False,1,0,0
76561198087861173,184714046,"No lo jueguen, quieranse un poco",False,21911,82,1735972836,False,1,1,0
76561198128918872,184711423,FCKING i purchased dota 2 but it did not push through my payment continue wtffff is thatt give me my money back!!,False,282572,2554,1735970097,False,1,0,0
76561198385399842,184711176,You know why,False,275259,662,1735969792,False,1,0,0
76561197983454310,184701162,"Came back 9 years later, after having almost 4.000 hours of play till 2016, to find that DOTA 2 is now a game with a super toxic community abusing the reporting system to punish people being blamed for a game loss with a 4 hours matchmaking ban... So sad that Valve ruined one of my favorite games....",False,245883,3663,1735959136,False,2,0,0
76561198992233420,184698767,"Dota 2, a game celebrated for its depth and strategic complexity, has long been a pillar of competitive gaming. However, the player experience is often marred by significant issues that remain unaddressed by the game's developers, Valve Corporation. Chief among these problems is the prevalence of bought accounts, which disrupt the integrity of matchmaking and foster a toxic environment.

The Issue of Bought Accounts
In Dota 2, the Matchmaking Rating (MMR) system is designed to pair players of similar skill levels. Unfortunately, the widespread practice of buying accounts has undermined this system. High-skill players often purchase low-ranked accounts to dominate less experienced opponents, while low-skill players buy higher-ranked accounts for prestige. This leads to unfair matches, with players struggling to compete in games where their opponents or teammates are significantly out of place skill-wise.

Toxicity in the Community
The mismatch caused by account buying contributes to Dota 2's notorious reputation for player toxicity. Frustration stemming from uneven games often manifests in verbal abuse, griefing, and an overall hostile atmosphere. While toxicity isn't unique to Dota 2, the game's steep learning curve and reliance on teamwork make it especially vulnerable to this issue. Players who feel trapped in matches with ""smurfs"" or unqualified teammates often express their discontent in ways that worsen the experience for everyone involved.

Lack of Action by Valve
Despite community outcry, Valve has done little to combat these issues effectively. Mechanisms like stricter account verification, enhanced detection of smurfing, or harsher penalties for toxicity are either insufficient or entirely absent. The absence of meaningful interventions has left many long-time players disillusioned and frustrated, feeling that the developers are not prioritizing the integrity of the game's competitive environment.

Would I recommend this game? Not right now.",False,150123,2638,1735956646,False,1,0,0
76561198353028016,184691482,Trash,False,12,0,1735949471,False,0,0,0
76561199521703312,184686384,fk this gsmr,False,62733,2038,1735944913,False,0,0,0
76561198359365867,184669532,MOST TOXIC COMMUNITY,False,209087,218,1735931837,False,0,0,0
76561198055689954,184664585,"Not wanting to rip on a game title that has as much reputation as this game, i also don't see much appeal and think it's a colossal waste of time sink for what it is, i'd recommend you just go play other MOBAs that respect your time more than this one.

The game is not as complicated as it initially appears, but it provides a extremely horrible learning experience for anyone trying to get into the game, even for people who come from other MOBAs, it simply takes too much time for a person to get engaged into this game, and when you do, it doesn't end up feeling rewarding and often times you're left frustrated by your teammates more than you can carry, then we have the blatant account boosters/sellers ruining high MMR gameplay. Don't think i even have to get into the Russian memes either.

Hero design is quite frankly generic, uninteresting and most characters are just pretty average RPG designs, it's hard to find yourself invested into them even with hours of gameplay, which is a big deal because you're playing a MOBA.

Gameplay pace is slower than most MOBAs on the market in this day and age, and it's really difficult to find people on voice comms that aren't being annoying little pricks. This game may be one of the most well-known MOBA franchises, but it's certainly past it's time. To top it all off, i can not support DOTA+, having basic gameplay features locked behind a subscription on a game is just stupid. I just don't think this game is a game, it's almost like taking a second job with a lot of courses and fees attached to it with no pay, you end up feeling like a large span of your time and life is wasted after you look back.

Sorry Valve, this isn't it any longer.",False,274,0,1735928034,False,0,0,0
76561198143378946,184660518,garbage game,False,642552,1069,1735924965,False,4,5,0
